0.030026,-0.956818,-0.291286,-0.744666,-0.034091,1.502038,9999
-0.000052,-0.000271,0.999984,0.044678,0.002056,-0.090173,186666
-0.000002,0.000004,1.000000,0.000015,0.000037,0.000044,411081
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,476676
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,487462
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,504916
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,524568
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,535527
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,552141
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,568937
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,580682
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,597891
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,615097
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,626389
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,649852
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,671628
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,680162
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,689632
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,702201
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,718037
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,737586
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,757427
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,775262
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,791448
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,806471
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,823806
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,840811
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,856254
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,879783
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,899617
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,908797
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,923444
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,940765
-0.000002,0.000004,1.000000,0.000000,0.000000,0.000000,956818
-0.000095,2.730008,2.793254,0.000000,0.000000,0.000000,973580
0.000097,-2.931295,-0.925479,0.000000,0.000000,0.000000,991222
3.227342,0.000109,1.000007,0.000000,0.000000,0.000000,1007652
-3.313719,-0.000106,0.999986,0.000091,-0.000114,0.000023,1024572
-0.000023,0.000009,1.000000,-0.000418,-0.001315,-0.000747,1041050
-0.000029,0.000015,1.000000,-0.000313,-0.000290,0.000871,1057751
4.201666,0.000207,0.999928,-0.000861,0.003070,0.000258,1074747
-3.849299,-0.000137,1.000066,0.000000,0.000000,0.000000,1090091
-0.000023,0.000026,1.000000,0.000097,-0.002245,0.000097,1106840
-0.000053,0.000011,1.000000,0.000918,-0.001930,-0.000432,1123592
-0.000044,-0.000000,1.000000,0.000732,0.000634,-0.000493,1139078
-0.000048,-0.000010,1.000000,0.000532,-0.000222,-0.000100,1156288
-0.000051,-0.000000,1.000000,-0.000596,-0.000174,0.000050,1174512
-0.000438,4.654916,4.057651,-0.000530,-0.000217,0.000988,1191964
2.572397,-3.991238,-1.621653,0.000000,0.000000,0.000000,1206936
-2.730680,-0.000076,0.999829,0.000150,-0.000357,-0.000734,1224397
-0.000064,0.000003,1.000000,0.000251,-0.000126,-0.001340,1240845
-0.000103,0.000019,1.000000,-0.001057,-0.002686,0.001233,1253214
-0.000103,0.000019,1.000000,0.000000,0.000000,0.000000,1269025
-0.000142,0.000022,1.000000,-0.000210,-0.002378,0.000946,1285690
3.122692,0.000208,1.000552,-0.000103,-0.002108,0.000565,1302117
-2.658388,1.811639,2.189565,-0.000000,0.000483,-0.001035,1319703
-0.000335,0.733591,1.481853,0.000075,-0.001538,0.000338,1340364
-0.000594,2.566120,2.685700,0.002492,-0.000675,-0.002414,1359967
0.000515,-6.981401,-3.586498,0.002399,0.000024,-0.002447,1377087
-0.000524,2.971974,2.952517,0.000000,0.000000,0.000000,1390801
-0.000081,-2.364646,-0.553560,0.002166,-0.000294,-0.002525,1405421
-0.000247,2.656458,2.745648,0.002752,-0.000112,-0.002939,1423796
-0.000303,-3.038563,-0.996664,0.002021,-0.000306,-0.002115,1441449
-0.000228,-0.000227,1.000000,0.003091,-0.000084,-0.002520,1456884
-0.000230,-0.000268,1.000000,0.002209,-0.000104,-0.002278,1472512
0.000027,2.628811,2.727985,0.000000,0.000000,0.000000,1490107
-0.000624,-2.780520,-0.827472,0.002081,-0.000139,-0.002451,1507658
0.000270,2.638427,2.734637,0.002318,-0.000058,-0.003419,1524255
3.639816,-2.547148,-0.672540,0.002147,-0.000067,-0.002013,1541165
-3.866671,3.031208,2.991259,0.002993,0.000080,-0.003528,1558696
-0.000199,0.115175,1.076045,0.002356,-0.000201,-0.002443,1575199
0.000005,0.641786,1.422351,0.001900,-0.000156,-0.003527,1591916
0.000311,1.442876,1.949174,0.000000,0.000000,0.000000,1607025
4.183869,-1.544326,-0.012657,0.001701,-0.000086,-0.002562,1623847
-4.580963,-3.823325,-1.517283,0.002720,-0.000956,-0.003318,1640901
3.874883,3.232818,3.129575,0.002249,-0.000000,-0.003412,1656488
-4.140118,0.290471,1.188358,0.002348,-0.000534,-0.003175,1672934
-0.000831,-0.993102,0.347139,0.000000,0.000000,0.000000,1688321
0.000120,0.620419,1.408606,0.001750,-0.000040,-0.002207,1706441
6.209303,-3.657934,-1.401038,0.002477,-0.000206,-0.002890,1725448
-5.300585,2.415618,2.585369,0.003813,-0.001393,-0.004253,1739542
-0.002021,-2.330524,-0.533063,0.001637,-0.000065,-0.001996,1756055
0.001623,2.561954,2.686365,0.000000,0.000000,0.000000,1773149
4.267629,-2.479155,-0.626911,0.001821,-0.000566,-0.002308,1789631
-4.487393,0.003726,0.998674,0.002808,0.000061,-0.003450,1806703
0.004571,5.553826,4.656129,0.002122,-0.000162,-0.002491,1822948
-0.005994,-6.181641,-3.068444,0.002137,-0.000224,-0.002708,1840792
0.002466,2.846950,2.874850,0.002924,-0.000201,-0.003669,1856829
-0.000275,0.031231,1.021226,0.002215,-0.000071,-0.003205,1873332
5.521091,1.445462,1.958765,0.002505,0.000239,-0.002505,1891337
-1.242748,-5.020800,-2.306546,0.000000,0.000000,0.000000,1906410
-3.387808,3.715714,3.443553,0.002795,-0.000387,-0.002740,1920249
-0.004830,-3.915115,-1.577610,0.002102,-0.000399,-0.001791,1939732
3.473850,2.892446,2.910125,0.003183,0.000254,-0.002824,1958212
-3.240148,0.479204,1.312378,0.001852,-0.000185,-0.002905,1974140
-0.004565,-3.414421,-1.248204,0.000000,0.000000,0.000000,1991201
0.003059,2.641051,2.740602,0.002329,-0.000225,-0.002396,2007105
-0.004027,-2.772189,-0.825386,0.001655,0.000057,-0.003034,2024454
-0.000319,-0.001361,0.999999,0.002499,0.000235,-0.002161,2040997
0.009840,7.193501,5.740531,0.001858,-0.000269,-0.002373,2057789
-0.006862,-4.482073,-1.952396,0.002732,0.000210,-0.003183,2074431
-0.000534,-0.147257,0.903903,0.000000,0.000000,0.000000,2090257
0.008472,5.815039,4.833055,0.002248,0.000162,-0.002688,2108184
-0.009227,-5.737169,-2.780117,0.003141,-0.000410,-0.003551,2123646
0.013971,8.977541,6.918198,0.001836,-0.000376,-0.002232,2140130
-0.015150,-9.067784,-4.976074,0.002838,0.000435,-0.002903,2156981
0.001426,1.043213,1.688745,0.001805,-0.000183,-0.002407,2173531
-0.006560,-3.708736,-1.443747,0.000000,0.000000,0.000000,2190488
0.005337,3.267810,3.155462,0.002017,-0.000229,-0.003049,2206826
-0.006371,-3.424398,-1.256700,0.003007,-0.000348,-0.002047,2223804
-0.000343,-0.001757,0.999998,0.002721,-0.000162,-0.002933,2240021
-0.000346,-0.001797,0.999998,0.002693,-0.000227,-0.003317,2256102
-0.000352,-0.001833,0.999998,0.001890,-0.000308,-0.002141,2273004
-0.000352,-0.001833,0.999998,0.000000,0.000000,0.000000,2291038
-0.000354,-0.001870,0.999998,0.002666,-0.000138,-0.003340,2306666
-0.000359,-0.001908,0.999998,0.001996,-0.000247,-0.002220,2323151
-0.000356,-0.001940,0.999998,0.002296,0.000214,-0.003337,2339642
-0.000362,-0.001982,0.999998,0.002535,-0.000311,-0.003233,2354864
-0.000364,-0.002018,0.999998,0.001878,-0.000131,-0.002052,2372892
-0.000364,-0.002018,0.999998,0.000000,0.000000,0.000000,2390829
-0.000360,-0.002058,0.999998,0.002465,0.000262,-0.002360,2407130
-0.000369,-0.002099,0.999998,0.002390,-0.000506,-0.003186,2423710
-0.000378,-0.002135,0.999998,0.002238,-0.000524,-0.002932,2440304
-0.000384,-0.002175,0.999998,0.002688,-0.000448,-0.003468,2455842
-0.000378,-0.002219,0.999997,0.002353,0.000354,-0.002330,2472570
-0.000378,-0.002219,0.999997,0.000000,0.000000,0.000000,2490060
-0.000389,-0.002256,0.999997,0.002288,-0.000676,-0.002756,2506416
-0.128798,-47.925617,0.890139,0.002044,0.000324,-0.002792,2523189
-0.215387,-78.788261,0.816284,0.001600,0.000008,-0.001940,2544292
0.579608,209.266647,1.495180,0.003206,-0.000301,-0.004028,2562157
-0.029944,22.096710,1.059352,0.000000,0.000000,0.000000,2573716
-0.393131,2.318067,-1.786959,-218.427582,51.730370,309.200195,2588254
14.463408,6.843535,1.718791,-289.080627,31.595533,-215.858154,2605809
-2.446627,0.482643,0.380690,-180.891235,12.950191,-63.153969,2623170
-0.727920,1.396717,0.565661,-343.815216,32.886017,-120.958611,2639585
0.620872,-0.407423,-0.933275,-287.742798,40.868031,-116.534866,2656398
0.934396,0.812849,0.997366,-90.487213,-16.276697,8.576979,2673285
0.442689,-0.035063,0.985293,0.000000,0.000000,0.000000,2689924
-1.209215,-0.288551,0.537598,-112.235222,-30.666780,10.966596,2706506
1.526222,-0.375988,0.199004,-17.134468,-63.526718,131.827682,2721994
1.315256,0.632119,-0.021259,33.566254,-33.933750,82.146980,2738560
0.296344,-0.120441,-1.440931,84.840416,-25.921862,39.317410,2756271
-0.069831,-0.123835,-0.497157,132.955154,2.120420,-2.251379,2772586
-0.688813,1.936846,1.208567,0.000000,0.000000,0.000000,2788427
0.155507,-1.406124,-0.445274,160.574097,3.484945,-16.145758,2805436
0.239975,0.727222,1.211778,222.432999,0.949449,-11.444267,2823146
-1.378908,-0.497580,-0.541895,279.682312,-0.865982,-3.236441,2840193
0.539201,-0.041648,-0.465346,355.170044,-0.019555,1.154299,2856938
0.226654,0.860113,1.327098,267.405304,-3.485214,6.273520,2873431
-0.120014,-1.653617,-0.215254,0.000000,0.000000,0.000000,2889903
0.247906,-0.107202,0.062352,79.341652,-5.593153,24.595093,2906400
0.552084,-0.477534,0.463475,-13.525842,1.906990,4.381246,2923058
0.213728,-0.139830,1.117447,-30.963909,2.802223,-17.753443,2940655
-0.092667,-1.109574,-0.215695,-21.832834,1.311196,-11.432890,2958202
0.985741,0.202866,-0.168450,-3.317363,-0.316615,-3.893982,2974995
0.993333,0.219689,-0.184019,0.000000,0.000000,0.000000,2991466
0.941183,0.215107,-0.217040,2.669390,-0.264289,0.287224,3007969
-0.044238,-0.944766,-0.267716,3.422898,-0.206782,0.973450,3024667
0.175507,-0.008391,0.975774,1.024858,-0.019856,0.438163,3040890
0.172830,-0.007031,0.986654,-0.196936,0.030383,0.025452,3056338
0.173514,-0.006644,0.982734,0.000000,0.000000,0.000000,3071609
0.172952,-0.000019,0.986963,-0.340084,0.019510,-0.080349,3090459
0.173455,0.000270,0.984722,0.000000,0.000000,0.000000,3109706
0.173386,0.000499,0.985157,-0.020127,0.000176,-0.008708,3125920
0.173406,0.000279,0.984796,0.021647,-0.003373,0.003224,3140278
0.173405,0.000064,0.984758,0.010990,-0.000146,0.001911,3156917
0.173392,0.000050,0.984853,0.000000,0.000000,0.000000,3173128
0.173386,-0.000012,0.984854,0.003637,-0.000271,0.001298,3189412
0.173385,-0.000017,0.984854,-0.000388,-0.000063,-0.000560,3208511
0.173380,0.000014,0.984855,-0.000898,-0.000362,-0.000423,3224883
0.173402,0.000004,0.984851,-0.000393,0.001286,0.000281,3241185
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3257942
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3274317
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3291197
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3307218
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3324201
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3341091
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3357155
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3373023
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3390157
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3406722
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3423846
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3440960
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3457039
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3473908
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3489347
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3507330
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3525701
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3542384
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3555980
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3568981
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3585073
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3604715
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3624636
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3642760
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3664584
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3683264
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3693140
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3706566
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3725294
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3739869
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3755890
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3776212
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3791823
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3808461
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3825670
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3840751
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3857221
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3872962
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3889315
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3906148
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3923728
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3940642
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3957019
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3974415
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,3994665
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,4008743
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,4022214
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,4041099
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,4056182
0.173402,0.000010,0.984851,0.000000,0.000000,0.000000,4072639
